Date,Open,High,Low,Close,Adj Close,Volume
2019-02-18,13210880,13275450,13207980,13263680,13263680,42593
2019-02-19,13263680,13417780,13227780,13394880,13394880,87997
2019-02-20,13394980,13466550,13367980,13405550,13405550,91363
2019-02-21,13405450,13414250,13208580,13257850,13257850,164696
2019-02-22,13257850,13330380,13214680,13278850,13278850,120709
2019-02-24,13288350,13290250,13267950,13276650,13276650,1336
2019-02-25,13276650,13324850,13251150,13274550,13274550,81430
2019-02-26,13274380,13301280,13234450,13291850,13291850,86088
2019-02-27,13291850,13298080,13168150,13210850,13210850,107230
2019-02-28,13210750,13272280,13125180,13141380,13141380,108400
2019-03-01,13141550,13151380,12900980,12930550,12930550,131286
2019-03-03,12927050,12961350,12927050,12951580,12951580,1769
2019-03-04,12951580,12969950,12827580,12870250,12870250,101159
2019-03-05,12870250,12895350,12811280,12878750,12878750,122846
2019-03-06,12879350,12908850,12835450,12870950,12870950,109212
2019-03-07,12870950,12889750,12804850,12859180,12859180,119183
2019-03-08,12859080,13007080,12851280,12980550,12980550,127444
2019-03-10,12977650,12979550,12961150,12972150,12972150,2224
2019-03-11,12972150,12990450,12903950,12925250,12925250,91659
2019-03-12,12925250,13021480,12923950,13018880,13018880,106327
2019-03-13,13018880,13111680,13016550,13093380,13093380,93342
2019-03-14,13093450,13097350,12927750,12960650,12960650,105599
2019-03-15,12960650,13063280,12939280,13018750,13018750,101873
2019-03-17,13018550,13024850,13005350,13005550,13005550,1692
2019-03-18,13005550,13066680,12981550,13034180,13034180,77073
2019-03-19,13034080,13108350,13033650,13061580,13061580,86548
2019-03-20,13061580,13169380,12986050,13153650,13153650,119076
2019-03-21,13153650,13203050,13032050,13086050,13086050,123383
2019-03-22,13086050,13148980,13067780,13130750,13130750,131683
2019-03-24,13131050,13139350,13115250,13115250,13115250,2349
2019-03-25,13115380,13244480,13109580,13212580,13212580,102849
2019-03-26,13212580,13221180,13126250,13163580,13163580,117487
2019-03-27,13163480,13192580,13080650,13093350,13093350,136990
2019-03-28,13093350,13122450,12884550,12914950,12914950,124842
2019-03-29,12914950,12997450,12866680,12918850,12918850,114530
2019-03-31,12920250,12931980,12914180,12917080,12917080,2007
2019-04-01,12917180,12969550,12864250,12873280,12873280,98719
2019-04-02,12873150,12927880,12851450,12917050,12917050,84536
2019-04-03,12916980,12944880,12883350,12917550,12917550,94308
2019-04-04,12917550,12943380,12808480,12920950,12920950,77353
2019-04-05,12920950,12931480,12843250,12911850,12911850,102084
2019-04-07,12913050,12936280,12912050,12916750,12916750,2132
2019-04-08,12917280,13036480,12915750,12979450,12979450,72887
2019-04-09,12979450,13061380,12965350,13045850,13045850,90815
2019-04-10,13045850,13105180,13008580,13080180,13080180,99930
2019-04-11,13080180,13083250,12895480,12921350,12921350,103126
2019-04-12,12921350,12957080,12900000,12901770,12901770,89875
2019-04-14,12910750,12918580,12892450,12897050,12897050,2882
2019-04-15,12896650,12903380,12824480,12883250,12883250,84932
2019-04-16,12883250,12883250,12729050,12765650,12765650,109637
2019-04-17,12764950,12796880,12728980,12741550,12741550,100851
2019-04-18,12741550,12776280,12711050,12754750,12754750,96997
2019-04-21,12755980,12771250,12749350,12767050,12767050,3399
2019-04-22,12767280,12797650,12737250,12745980,12745980,61259
2019-04-23,12745980,12764280,12661980,12713550,12713550,81683
2019-04-24,12713650,12784680,12686980,12746350,12746350,97592
2019-04-25,12746280,12825280,12733080,12785580,12785580,97037
2019-04-26,12785580,12886080,12737250,12856950,12856950,107229
2019-04-28,12862750,12866180,12856280,12857950,12857950,1913
2019-04-29,12857850,12865680,12779880,12803250,12803250,80122
2019-04-30,12803180,12861180,12798350,12831050,12831050,103486
2019-05-01,12831050,12871880,12730000,12770180,12770180,100868
2019-05-02,12770180,12773680,12661950,12706780,12706780,107411
2019-05-03,12706880,12824680,12682680,12787750,12787750,105208
2019-05-05,12803050,12857280,12797750,12841480,12841480,11738
2019-05-06,12841580,12851180,12769350,12828250,12828250,116557
2019-05-07,12828250,12860150,12781550,12847780,12847780,124266
2019-05-08,12847780,12914150,12792750,12812750,12812750,118214
2019-05-09,12812550,12881380,12795280,12836980,12836980,149049
2019-05-10,12836850,12893380,12830680,12855050,12855050,137794
2019-05-12,12874850,12879780,12864550,12871250,12871250,3612
2019-05-13,12871280,13016850,12819350,13016850,13016850,132142
2019-05-14,13016850,13032450,12936650,12969980,12969980,104582
2019-05-15,12969980,13008480,12929480,12964480,12964480,134298
2019-05-16,12964350,12986880,12840350,12857580,12857580,98559
2019-05-17,12857580,12888680,12747480,12774850,12774850,108746
2019-05-19,12775350,12788080,12769150,12776550,12776550,3381
2019-05-20,12776550,12789480,12736080,12773580,12773580,89518
2019-05-21,12772950,12773280,12694550,12745780,12745780,83210
2019-05-22,12746250,12772680,12724150,12741650,12741650,81374
2019-05-23,12741450,12872180,12727550,12840750,12840750,121601
2019-05-24,12840550,12851680,12806950,12846150,12846150,108865
2019-05-26,12846550,12856850,12841180,12846550,12846550,2979
2019-05-27,12846550,12873180,12837050,12856850,12856850,52143
2019-05-28,12856850,12865480,12760550,12798780,12798780,120530
2019-05-29,12797950,12854650,12790150,12798050,12798050,142646
2019-05-30,12798050,12906280,12749480,12904480,12904480,104506
2019-05-31,12904480,13068780,12903280,13052950,13052950,148768
2019-06-02,13069180,13093880,13058350,13093650,13093650,6025
2019-06-03,13093650,13278980,13084280,13251080,13251080,150416
2019-06-04,13250750,13290050,13199050,13252850,13252850,147805
2019-06-05,13252950,13440480,13252650,13308450,13308450,184433
2019-06-06,13308450,13397480,13271580,13333880,13333880,156261
2019-06-07,13333880,13481980,13302050,13403880,13403880,146846
2019-06-09,13368480,13368480,13332650,13349850,13349850,6348
2019-06-10,13349850,13376580,13250280,13292180,13292180,124644
2019-06-11,13292280,13298080,13198150,13276950,13276950,120385
2019-06-12,13276950,13383480,13259380,13335180,13335180,127120
2019-06-13,13335180,13445180,13323250,13444180,13444180,122321
2019-06-14,13444180,13580880,13377380,13408880,13408880,169902
2019-06-16,13417850,13423480,13384980,13385080,13385080,3125
2019-06-17,13385080,13435050,13329150,13396350,13396350,121447
2019-06-18,13396250,13546050,13385450,13453950,13453950,177048
2019-06-19,13453880,13625280,13411950,13578780,13578780,177202
2019-06-20,13578780,13939280,13578780,13907480,13907480,262076
2019-06-21,13907480,14118050,13825000,13991580,13991580,253332
2019-06-23,14000750,14101280,13996480,14068080,14068080,10970
2019-06-24,14068680,14260270,14007280,14251950,14251950,184578
2019-06-25,14252150,14391380,14118080,14183480,14183480,265836
2019-06-26,14183480,14204880,14018650,14106480,14106480,221537
2019-06-27,14106480,14120480,13985480,14110450,14110450,178292
2019-06-28,14109750,14245680,14056180,14094850,14094850,168436
2019-06-30,13971650,13976980,13840000,13919880,13919880,16326
2019-07-01,13919650,13970480,13817150,13854450,13854450,197293
2019-07-02,13854380,14359980,13837850,14312250,14312250,198161
2019-07-03,14312450,14376880,14119750,14183580,14183580,205396
2019-07-04,14183550,14241280,14101280,14208580,14208580,91983
2019-07-05,14208480,14212680,13865180,13985250,13985250,192097
2019-07-07,13989750,14014650,13926380,13956150,13956150,10423
2019-07-08,13956150,14075080,13916450,13942350,13942350,133664
2019-07-09,13942380,14000250,13856580,13952050,13952050,135810
2019-07-10,13952350,14224350,13898380,14219450,14219450,175336
2019-07-11,14219450,14270780,14007380,14038980,14038980,183981
2019-07-12,14039680,14168180,14030480,14151450,14151450,155424
2019-07-14,14154080,14196980,14127580,14161580,14161580,8967
2019-07-15,14162080,14181580,14076550,14153980,14153980,119942
2019-07-16,14153950,14162350,14007580,14051380,14051380,144652
2019-07-17,14051280,14300850,14000180,14245780,14245780,149171
2019-07-18,14246150,14528880,14145780,14428650,14428650,215344
2019-07-19,14428650,14452280,14200980,14251680,14251680,207480
2019-07-21,14275980,14284450,14235150,14249850,14249850,6265
2019-07-22,14249150,14299550,14221480,14236250,14236250,137629
2019-07-23,14236450,14300850,14141380,14169750,14169750,156341
2019-07-24,14169950,14294450,14164580,14252150,14252150,116522
2019-07-25,14252250,14336980,14109680,14149850,14149850,143314
2019-07-26,14149850,14247680,14132280,14179480,14179480,108074
2019-07-28,14187750,14208080,14181150,14200650,14200650,2792
2019-07-29,14200680,14280780,14147180,14244480,14244480,109863
2019-07-30,14244480,14331650,14222580,14307350,14307350,114312
2019-07-31,14307580,14342580,14088950,14121250,14121250,161342
2019-08-01,14121250,14490250,14004180,14380980,14380980,219759
2019-08-02,14380880,14479350,14302250,14405680,14405680,236210
2019-08-04,14398980,14423980,14366480,14395850,14395850,5868
2019-08-05,14395750,14746580,14386850,14739050,14739050,291590
2019-08-06,14739150,14772250,14563150,14767350,14767350,249980
2019-08-07,14767350,15102780,14745680,15016250,15016250,311422
2019-08-08,15016480,15094750,14899480,15041450,15041450,233192
2019-08-09,15041450,15080080,14946980,14969480,14969480,191418
2019-08-11,14975150,15014450,14950000,15007050,15007050,6139
2019-08-12,15006950,15200080,14872580,15120250,15120250,168674
2019-08-13,15120250,15349480,14797150,15007850,15007850,256499
2019-08-14,15007550,15239680,14940850,15169150,15169150,276135
2019-08-15,15168650,15270550,15078480,15265280,15265280,268266
2019-08-16,15264980,15279450,15036350,15123950,15123950,178020
